stop_name,stop_lat,stop_lon,stop_id
CAMPBELLTON RD SW@2605,33.70272,-84.473596,6933
CLEVEMONT RD @ 4203,33.655338,-84.252293,6934
WINDWARD CONCOURSE@1100,34.095525,-84.239237,6935
WINDWARD CONCOURSE@1100,34.095462,-84.239641,6936
INTERSTATE NORTH PKWY @ 5500,33.907809,-84.433715,6937
SCOFIELD RD @ SHANCEY LN,33.604643,-84.463134,6938
POLLARD BLVDSW@LITTLE ST SW,33.73299,-84.390901,6939
JONESBORO RD @ 3650,33.5594,-84.509664,6940
JONESBORO RD @ 3650,33.55923,-84.509598,6941
JONESBORO RD @ MILES TER,33.564119,-84.519355,6942
JONESBORO RD @ LESTER RD,33.564621,-84.520315,6943
BILL KENNEDY WAY SE @ FAITH AVE SE,33.74199,-84.358268,6944
DONALD L HOLLOWELL PKWY @ FINLEY AVE,33.773122,-84.422165,6945
DONALD L HOLLOWELL PKWY @ FINLEY AVE,33.77331,-84.422479,6946
FELDWOOD RD @ ROYAL SOUTH PKY,33.587665,-84.51587,6947
OLD NATIONAL HWY @ WOODWARD RD,33.579858,-84.469603,6948
OLD NATIONAL HWY @ WOODWARD RD,33.578958,-84.469381,6949
LAWRENCEVILLE HWY @ MONTREAL RD W,33.826004,-84.256225,6950
PANOLA RD@SHIREWICK DR,33.711542,-84.166599,6951
PANOLA RD @ SHIREWICK DR,33.711372,-84.166828,6952
LAKEWOOD AVE SE@OWEN ST SE,33.704404,-84.380806,6953
MONTREAL RD @ WINDFIELD CIR,33.828431,-84.258519,6954
SURREY TRL @ MONTILLY CIR S,33.600935,-84.464571,6955
SURREY TRL @ MONTILLY CIR S,33.601007,-84.46443,6956
HOWELL MILL RD NW @ NAWENCH DR NW,33.832451,-84.417916,6957
PERIMETER CTR PL NE@MEADOW LANE RD,33.93136,-84.339149,6958
PERIMETER CTR PL NE@MEADOW LANE RD,33.931127,-84.339247,6959
UNIVERSITY AVE SW@71,33.721049,-84.389837,6960
UNIVERSITY AVE SW@71,33.721058,-84.390043,6961
FULTON IND BLVD SW @ INTERCHANGE DR SW,33.7686,-84.522151,6962
RUPERT RD@CATALINA DR,33.748322,-84.274784,6963
SAN GABRIEL AVE @ MONTEREY DR,33.747487,-84.268893,6964
SAN GABRIEL AVE @ PASADENA DR,33.746574,-84.269133,6965
WINTERS CHAPEL RD @ 4830,33.93736,-84.267885,6966
CECILIA DR SE @ BRANNEN RD SE,33.717326,-84.326158,6967
GRESHAM RD SE @ VICKI LN SE,33.711569,-84.309914,6968
BROOKSIDE PKWY @ ALEXANDER DR,34.060609,-84.246686,6969
HOGAN RD SW@STONE RD SW,33.675302,-84.504148,6970
2ND AVE @ TILSON RD,33.720878,-84.307978,6971
2ND AVE @ TILSON RD,33.720843,-84.30813,6972
LAVISTA RD @ RESERVE WAY,33.831411,-84.275318,6973
CAMERON M ALEXANDER BLVD @ NORTHSIDE DR,33.768195,-84.404914,6974
JONESBORO RD SE @ CONSTITUTION RD SE,33.693328,-84.366969,6975
OLD NATIONAL HWY @ HILLSIDE RD,33.568632,-84.468636,6976
OLD NATIONAL HWY @ HILLSIDE RD,33.569039,-84.46844,6977
BEECHER RD SW@RECTOR DR SW,33.733552,-84.456189,6978
OLD HAPEVILLE RD SW@2672,33.68208,-84.394062,6979
CUSTER AVE SE @ BENTEEN PARK DR SE,33.716989,-84.361603,6980
BROWNS MILL RD SE@GREENDALE DR SE,33.699781,-84.37534,6981
RIVER RD@OLD RIVER RD,33.658207,-84.244288,6982
REDWINE RD SW @ N COMMERCE DR,33.659967,-84.504135,6983
REDWINE RD SW @ N COMMERCE DR,33.660308,-84.503604,6984
BRIARWOOD RD NE@BUFORD HWY NE,33.844274,-84.32629,6985
PRINCETON LAKES PKWY SW @ REDWINE RD,33.659915,-84.508663,6986
PARKLAKE DR NE @ 2200,33.850451,-84.249205,6987
HUTCHENS RD SE @ 916,33.666018,-84.359809,6988
LLOYD RD @ HF SHEPHERD DR,33.711545,-84.285282,6989
WHITES MILL RD@LLOYD RD,33.711769,-84.285641,6990
VIRGINIA AVE@COLLEGE ST,33.659697,-84.451407,6991
VIRGINIA AVE@COLLEGE ST,33.65984,-84.451201,6992
N PEACHTREE RD @ PEACHFORD RD,33.929021,-84.295337,6993
MARKETPLACE BLVD @ SHELBY LN,33.656981,-84.501566,6994
SHELBY LN @ N COMMERCE DR,33.656289,-84.503225,6995
RAINBOW DR@WHIRLAWAY DR,33.70895,-84.237401,6996
MEMORIAL DR@5723,33.800882,-84.204012,6997
GREENBRIAR PKWY SW @ 3350,33.684433,-84.49838,6998
HILLANDALE DR @ EMBARCADERO DR,33.70554,-84.135607,6999
UNIVERSITY AVE SW @ PRYOR RD SW,33.721407,-84.392425,7000
PLANTATION DR@DORSEY AVE,33.679932,-84.463778,7001
FLAT SHOALS RD SE@BRIGHTON BLVD SE,33.721551,-84.3149,7002
BULL RUN DR @ NORGATE LN,33.703102,-84.28068,7003
OGLETHROPE AVE SW @ EVANS ST SW,33.73591,-84.414967,7004
I-85 ACCESS RD SOUTH (N.E. EXPY) @ SHALLOWFORD RD NE,33.86717,-84.286738,7005
RIVER RD@SEABASS RD,33.674194,-84.2738,7006
S HAIRSTON RD@FIELDGREEN DR,33.749489,-84.197449,7007
S HAIRSTON RD @ FIELDGREEN DR,33.749426,-84.197156,7008
MT VERNON RD @ VERNON RIDGE DR,33.947898,-84.326336,7009
COVINGTON HWY @ 6835,33.716873,-84.139836,7010
SW BROAD ST @ BROOKS DR,33.560818,-84.586588,7011
SW BROAD ST @ SENOIA RD,33.562972,-84.584469,7012
SW BROAD ST @ SMITH ST,33.566405,-84.58184,7013
VIRGINIA AVE @ NORMAN BERRY DR,33.659088,-84.428742,7014
VIRGINIA AVE @ NORMAN BERRY DR,33.658976,-84.428375,7015
MCAFEE RD @ PINEDALE PL,33.73151,-84.254113,7016
MCAFEE RD @ PINEDALE PL,33.731447,-84.254254,7017
MCAFEE RD @ SHAMROCK DR,33.731557,-84.257167,7018
MCAFEE RD @ BANDERA DR,33.731549,-84.259406,7019
MCAFEE RD @ ROSEWOOD RD,33.731586,-84.26196,7020
MCAFEE RD @ GLENDALE DR,33.731605,-84.263318,7021
MCAFEE RD @ SHANNON RIDGE CT,33.731669,-84.265894,7022
MCAFEE RD @ SHANNON RIDGE CT,33.731606,-84.266198,7023
MCAFEE RD @ MEADOW LN,33.731707,-84.270839,7024
MCAFEE RD @ NICHOLS LN,33.731635,-84.2711,7025
2ND AVE SE @ GLENWOOD AVE SE,33.740392,-84.309756,7026
FLAT SHOALS AVE SE @ CLOVERDALE DR SE,33.732149,-84.338233,7027
FLAT SHOALS RD SE@FLAT SHOALS AVE S,33.73077,-84.336331,7028
FLAT SHOALS RD SE@MAYNARD TER SE,33.730654,-84.335646,7029
FLAT SHOALS RD SE@WINFIELD AVE SE,33.730717,-84.333907,7030
FLAT SHOALS RD SE@WINFIELD AVE SE,33.730788,-84.333853,7031
FLAT SHOALS RD SE@CLIFTON RD SE,33.729983,-84.330103,7032
FLAT SHOALS RD SE@ROCKLAND DR SE,33.730511,-84.330234,7033
UNITED AVE @ UNDERWOOD AVE,33.726506,-84.357054,7034
UNITED AVE @ WALKER AVE SE,33.727033,-84.359663,7035
UNITED AVE @ WALKER AVE SE,33.726899,-84.359619,7036
UNITED AVE @ CONFEDERATE CT,33.727363,-84.362304,7037
UNITED AVE @ EDIE AVE SE,33.727784,-84.363749,7038
UNITED AVE @ HOME AVE SE,33.729439,-84.364489,7039
HARPER RD SE @ BROWNS MILL RD SE,33.69696,-84.373728,7040
HARPER RD SE@BURROUGHS AVE SE,33.69688,-84.371208,7041
JONESBORO RD SE @ MCWILLIAMS RD SE,33.688817,-84.364023,7042
JONESBORO RD SE@MCWILLIAMS RD SE,33.688665,-84.363947,7043
ISA DR SE @ MORELAND AVE SE,33.700602,-84.349678,7044
GRESHAM RD SE @ VICKI LN SE,33.711104,-84.309382,7045
GRESHAM RD SE@BOULDERVIEW RD SE,33.706799,-84.308208,7046
GRESHAM RD SE @ PARKER RANCH RD SE,33.706699,-84.308133,7047
GRESHAM RD @ ZANE GREY DR,33.705733,-84.30885,7048
GRESHAM RD @ TALLY HO DR,33.704408,-84.308525,7049
GRESHAM RD @ WEE KIRK RD,33.701069,-84.307472,7050
GRESHAM RD @ CORRAL DR,33.698956,-84.306125,7051
GREEN FORREST DR @ GAY DR,33.722821,-84.258848,7052
GRESHAM RD SE @ CORRAL DR SE,33.699096,-84.306173,7053
GRESHAM RD SE @ COTTONWOOD DR,33.698195,-84.305142,7054
GRESHAM RD SE@CLIFTON CHURCH RD,33.697326,-84.302215,7055
VIRGINIA AVE @ INTERNATIONAL BLVD,33.658972,-84.422827,7056
KENNARD LN @ GREEN FORREST DR,33.725918,-84.259389,7057
ASHFORD DUNWOODY RD@HAMMOND DR,33.920737,-84.339278,7058
GREEN FORREST DR @ GAY DR,33.721561,-84.262174,7059
NORMAN BERRY DR @ S MARTIN ST,33.668927,-84.428257,7060
NORMAN BERRY DR @ WILLINGHAM DR,33.665529,-84.428373,7061
MACON DR@MOBLEY DR,33.686353,-84.389363,7062
MACON DR@LOIS LN,33.684223,-84.388742,7063
CORNELL BLVD@WHITWORTH DR,33.75885,-84.518158,7064
10TH ST NE @ CHARLES ALLEN DR,33.781728,-84.3729,7065
WILSON MILL RD@BAKERS FERRY RD,33.755858,-84.514345,7066
WASHINGTON RD @ CHURCH ST,33.67562,-84.444721,7067
MACON DR @ POLAR ROCK RD,33.697829,-84.38985,7068
MACON DR @ POLAR ROCK RD,33.697695,-84.390013,7069
NORTH AVE @ JETAL PL,33.768504,-84.449386,7070
NORTH AVE@PELTON PL,33.768528,-84.452615,7071
NORTH AVE @ BAKER RD,33.770135,-84.456402,7072
NORTH AVE@PELTON PL,33.768465,-84.452735,7073
JOSEPH E BOONE BLVD @ W LAKE AVE NW,33.763533,-84.441338,7074
JOSEPH E BOONE BLVD NW @ HOLLY RD NW,33.763495,-84.437353,7075
JOSEPH E BOONE BLVD @ HOLLY RD/ST,33.763647,-84.438016,7076
GREEN FORREST DR @ 2312,33.721765,-84.259772,7077
NORTHSIDE DR NW @ NORTH AVE NW,33.769698,-84.404665,7078
MCDANIEL ST SW @ NORTHSIDE DR SW,33.745825,-84.406087,7079
NORTHSIDE DR @ NORTH AVE,33.769725,-84.404774,7080
TURNER HILL RD @ STONECREST CONCOURSE,33.694517,-84.088626,7081
HILL ST SE @ DALTON ST SE,33.720053,-84.378785,7082
MCDANIEL ST @ NORTHSIDE DR,33.746228,-84.406402,7083
COVINGTON HWY @ TURNER HILL RD,33.702305,-84.089536,7084
N DRUID HILLS RD @ KITTREDGE PARK RD,33.827081,-84.327498,7085
HILL ST SE @ NOLAN ST SE,33.718951,-84.378828,7086
PETERS ST SW @ TRENHOLM ST,33.745557,-84.403954,7087
HILL ST SE @ MILTON AVE SE,33.717448,-84.378827,7088
HILL ST SE@ENGLEWOOD AVE SE,33.722228,-84.378721,7089
MALL PKWY @ STONECREST PROM,33.693676,-84.097163,7090
FLOWERS RD S @ HOLLINSWOOD DR,33.871906,-84.268074,7091
SHAMROCK DR @ IRISH LN,33.728003,-84.257333,7092
SHAMROCK DR @ SANDUSKY DR,33.730321,-84.257276,7093
GOLDSMITH PARK & RIDE,33.811196,-84.182803,7094
MEMORIAL DR @ 5019 (GPTC - NORTH ENTRANCE),33.792099,-84.228539,7095
WEE KIRK RD SE @ HORSE SHOE DR SE,33.699887,-84.309905,7096
HORSE SHOE DR SE @ APACHE TRL SE,33.698912,-84.309982,7097
CORRAL SR SE@SOMBRERO WAY SE,33.697855,-84.306647,7098
CORRAL DR SE@GRESHAM RD SE,33.698848,-84.306103,7099
MEMORIAL DR @ HAMBRICK RD,33.800911,-84.205372,7100
BOULEVARD NE @ NORTH AVE NE,33.771077,-84.371665,7101
N DRUID HILLS RD NE @ BRIARCLIFF RD,33.827591,-84.329827,7102
EXECUTIVE PARK S @ CHANTILLY DR,33.82733,-84.34258,7103
CHANTILLY DR NE @ 1680,33.82647,-84.345147,7104
CHANTILLY DR NE @ CHESHIRE BRIDGE RD,33.82339,-84.350979,7105
N DRUID HILLS RD NE @ BRIARCLIFF RD,33.828029,-84.330257,7106
PERRY BLVD NW @ ODESSA DR,33.794489,-84.449047,7107
PERRY BLVD NW @ ODESSA DR NW,33.794408,-84.44921,7108
AJAX DR NW @ 2223,33.79938,-84.460813,7109
NORTH AVE NW@CHARLOTTE PL NW,33.76853,-84.45056,7110
NORTH AVE NW@CHARLOTTE PL NW,33.768458,-84.450419,7111
ENGLISH AVE NW @ PELHAM ST NW,33.771393,-84.413507,7112
ENGLISH AVE NW @ NORTH AVE NW,33.77014,-84.413506,7113
ENGLISH AVE NW @ CAMERON M ALEXANDER BLVD,33.768323,-84.413504,7114
JOSEPH E BOONE BLVD NW @ W LAKE DR NW,33.763493,-84.439636,7115
MARTIN L KING JR DR SW @ BARFIELD AVE SW,33.751904,-84.461524,7116
MARTIN L KING JR DR SW @ WYNNWOOD,33.750621,-84.458543,7117
BARGE RD SW@CAMPBELLTON RD SW,33.690544,-84.506149,7118
BARGE RD SW@PACIFIC DR SW,33.692889,-84.506133,7119
BARGE RD SW@DALE LN SW,33.693892,-84.506168,7120
BARGE RD SW@HIGHWOOD RD SW,33.695261,-84.506149,7121
BARGE RD SW@FAIRBURN RD SW,33.699037,-84.50731,7122
2ND AVE SE @ FLAT SHOALS RD SE,33.718918,-84.309184,7123
AJAX DR NW @ ADDISON PL NW,33.799665,-84.461793,7124
VIRGINIA AVE @ DELTA BLVD,33.658874,-84.423055,7125
COVINGTON HWY @ EVANS MILL RD,33.706479,-84.113754,7126
PONCE DE LEON AVE @ N HIGHLAND AVE,33.773916,-84.353067,7127
S STONE MOUNTAIN LITHONIA RD @ WALKER RD,33.777318,-84.162094,7128
S STONE MOUNTAIN LITHONIA RD@MANASS,33.777478,-84.161942,7129
S STONE MOUNTAIN LITHONIA RD @ MARBUT,33.726912,-84.111198,7130
GEORGIA AVE SE @ GRANT ST SE,33.736605,-84.376188,7131
GEORGIA AVE SE @ CHEROKEE AVE SE,33.736561,-84.37371,7132
SYLVAN RD SW @ DECKNER AVE SW,33.713905,-84.41818,7133
GRESHAM RD SE @ WEE KIRK RD SE,33.700967,-84.307359,7134
CLIFTON CHURCH RD@CLIFTON SPRINGS W,33.69917,-84.301247,7135
CLIFTON SPRINGS RD @ 2984,33.691032,-84.273181,7136
2ND AVE SE @ GLENWOOD AVE SE,33.740437,-84.309648,7137
JONESBORO RD @ OAKLEY INDUSTRIAL BLVD,33.566988,-84.523282,7138
JONESBORO RD @ OAKLEY INDUSTRIAL BLVD,33.566881,-84.522989,7139
SAN GABRIEL AVE @ SANTA MONICA DR,33.744694,-84.268808,7140
PEACHTREE CENTER AVE @ PEACHTREE ST,33.763766,-84.385926,7141
LINE ST@FAIRLEE DR,33.747,-84.28022,7142
EXECUTIVE PARK S @ EXECUTIVE PARK DR,33.828306,-84.339108,7143
WENDELL DR SW@WENDELL CT SW,33.766713,-84.520928,7144
WENDELL DR SW @ WENDELL CT SW,33.766615,-84.520928,7145
WINDWARD PKWY @ INNOVATION WAY,34.089184,-84.273593,7146
WINDWARD PKWY @ INNOVATION WAY,34.088853,-84.273593,7147
MEMORIAL DR @ 3978,33.764675,-84.255757,7148
CLAIRMONT RD NE @ CENTURY BLVD,33.845553,-84.315189,7149
ROOSEVELT HWY @ HERSCHEL RD,33.62858,-84.472098,7150
JONESBORO RD SE @ SPRINGSIDE DR,33.676632,-84.369904,7151
JONESBORO RD SE @ 2920,33.674635,-84.370684,7152
MEMORIAL DR @ RAYS RD,33.798759,-84.22031,7153
HOLLYWOOD RD NW @ N GRAND AVE NW,33.783575,-84.459589,7154
17TH ST NW @ NORTHSIDE DR NW,33.791357,-84.407417,7155
BUFORD HWY NE @ CURTIS DR NE,33.836505,-84.336814,7156
BOULEVARD SE @ DELMAR AVE,33.732122,-84.368244,7157
LUCKIE ST NW @ MERRITTS AVE,33.769077,-84.396163,7158
NW BROAD ST @ BEVERLY ENGRAM PKWY,33.573619,-84.567786,7159
LAWRENCEVILLE HWY @ 4TH ST,33.851262,-84.212174,7160
LAWRENCEVILLE HWY @ HUGH HOWELL RD,33.853114,-84.209825,7161
MARIETTA ST NW @ 491,33.76661,-84.397685,7162
LUCKIE ST NW @ MERRITTS AVE,33.768881,-84.396031,7163
NO PASSENGERS - NORTHEAST EXPY @ CLAIRMONT RD,33.839825,-84.313034,7164
NO PASSENGERS - NORTHEAST EXPY @ CLAIRMONT RD,33.841024,-84.313295,7165
ORMOND ST @ CREW ST SW,33.731746,-84.389476,7166
S STONE MOUNTAIN LITHONIA RD @ ROCKBRIDGE RD,33.785436,-84.162164,7167
S STONE MOUNTAIN LITHONIA RD @ ROCKBRIDGE RD,33.785463,-84.162077,7168
LINECREST RD @ DAVANA DR,33.650269,-84.248725,7169
ROOSEVELT HW @ 6725,33.547937,-84.606893,7170
FLAT SHOALS RD SE @ 2ND AVE,33.718918,-84.309326,7171
FLAT SHOALS RD @ COOK RD,33.716322,-84.306708,7172
HARPER RD SE @ JERNIGAN DR SE,33.69696,-84.372294,7173
BROWNS MILL RD SE @ 2045,33.69832,-84.37437,7174
MAIN ST @ JAMES B RIVERS MEMORIAL,33.811467,-84.171096,7175
MAIN ST @ E MOUNTAIN ST,33.808513,-84.170591,7176
BEST RD @ 4736,33.627067,-84.457975,7177
MEMORIAL DR @ 6130,33.80526,-84.188753,7178
JOHNSON FERRY RD NE @ WADDESTON WAY,33.893515,-84.330342,7179
JOHNSON FERRY RD NE @ WADDESTON WAY,33.893362,-84.331203,7180
JOHNSON FERRY RD @ OLD JOHNSON FERRY RD,33.904055,-84.348893,7181
JOHNSON FERRY RD NE @ OLD JOHNSON FERRY RD NE,33.904001,-84.349001,7182
JOHNSON FERRY RD @ JOHNSON FERRY PKWY,33.906811,-84.351146,7183
JOHNSON FERRY RD NE @ JOHNSON FERRY PKWY,33.905799,-84.3502,7184
E SIDE DR @ OLD WESLEY CHAPEL RD,33.708807,-84.217192,7185
WHITE OAK DR @ WELIKA DR,33.742924,-84.274222,7186
WHITE OAK DR @ 2868,33.742933,-84.272364,7187
SAN GABRIEL AVE @ LAGUNA DR,33.749295,-84.268794,7188
BELVEDERE LN @ 2885,33.750245,-84.271304,7189
WHITE OAK DR @ CAPISTRANA PL,33.74243,-84.270179,7190
LINE ST @ LINE CIR S,33.744144,-84.280178,7191
BOULEVARD SE @ CHAMBERLAIN ST SE,33.753766,-84.37209,7192
BOULEVARD SE @ EDGEWOOD AVE SE,33.754267,-84.37209,7193
BOULEVARD SE @ DECATUR ST SE,33.751609,-84.371284,7194
BOULEVARD SE @ DECATUR ST SE,33.751761,-84.370838,7195
SHAMROCK DR @ KENNARD LN,33.726455,-84.258204,7196
KENNARD LN @ SHAMROCK DR,33.725927,-84.258193,7197
PEACHTREE ST @ WALL ST (FIVE POINTS STATION),33.75358,-84.390368,7198
AUBURN POINTE DR @ VERANDA CIR,33.751284,-84.377654,7199
AUBURN POINTE DR @ VERANDA CIR,33.751212,-84.377697,7200
JONESBORO RD SE @ 2491,33.68595,-84.36464,7201
JONESBORO RD SE @ 2520,33.686282,-84.364434,7202
JOHNSON FERRY RD NE @ BLAIR CIR,33.890955,-84.322763,7203
JOHNSON FERRY RD NE @ BLAIR CIR NE,33.890964,-84.322414,7204
KIMBERLY MILL RD @ KIMBERLY MILL LN,33.575852,-84.489105,7205
W POINT AVE @ BEST RD,33.6396,-84.457812,7206
CHUPP RD @ COVINGTON HWY,33.706331,-84.115252,7207
CHUPP RD @ COVINGTON HWY,33.706425,-84.115587,7208
MAIN ST @ WIGGINS ST,33.7114,-84.107263,7209
MAIN ST @ KLONDIKE RD,33.709303,-84.110431,7210
MCAFEE RD @ LAUREL LN,33.731559,-84.260938,7211
2ND AVE NE @ HOSEA L WILLIAMS DR NE,33.751331,-84.309678,7212
HARLAN RD SW @ PEYTON RD SW,33.744373,-84.478936,7213
GODBY RD @ 2300,33.616154,-84.464761,7214
N ROYAL ATLANTA DR @ TUCKERSTONE PKY,33.859652,-84.198891,7215
JW WILLIAMS SR LN @ HILLANDALE DR,33.705383,-84.167036,7216
ALICE WILLIAMS TOWERS,33.706532,-84.163291,7217
JACKSON ST NE @ OLD WHEAT ST NE,33.75594,-84.374374,7218
CHAMBLEE TUCKER RD @ TUCKER NORCROS,33.880579,-84.2191,7219
LAVISTA RD NE @ WEMBLEY CT NE,33.816716,-84.31628,7220
DUNWOODY PL @ 8250,33.989445,-84.342049,7221
JOHNSON FERRY RD @ HAMPTON HALL DR,33.893344,-84.332477,7222
JOHNSON FERRY RD NE @ HAMPTON HALL DR,33.893192,-84.333196,7223
LAWRENCEVILLE HWY @ COFER CIR,33.858342,-84.203694,7224
CLEVELAND AVE SE @ 84,33.681029,-84.385872,7225
BUFFINGTON RD @ OLD FAIRBURN RD,33.620717,-84.499725,7226
BUFFINGTON RD @ OLD FAIRBURN RD,33.62075,-84.499889,7227
BUFFINGTON RD @ BUFFINGTON CENTER,33.616616,-84.500221,7228
BUFFINGTON RD @ BUFFINGTON CENTER,33.617312,-84.500435,7229
WALMART DR @ FAIRINGTON RD,33.700544,-84.169239,7230
MCDANIEL ST @ RALPH D ABERNATHY BLVD,33.737478,-84.401543,7231
STEPHENS ST SW @ COLEMAN ST SW,33.734575,-84.403847,7232
STEPHENS ST SW @ COLEMAN ST SW,33.734504,-84.403793,7233
STEPHENS ST SW @ HUMPHRIES ST SW,33.734565,-84.405195,7234
HUMPHRIES ST SW @ STEPHENS ST SW,33.734565,-84.405282,7235
HUMPHRIES ST @ RALPH D ABERNATHY BLVD,33.736436,-84.404675,7236
WELCOME ALL RD SW @ 4125,33.643859,-84.522219,7237
WELCOME ALL RD SW @ 4125,33.64325,-84.52215,7238
GLENWOOD AVE @ FAYETTEVILLE RD,33.740124,-84.311061,7239
HOWELL MILL RD NW @ NORTHCLIFFE DR,33.818731,-84.416902,7240
HOWELL MILL RD NW @ GLENBROOK DR NW,33.815857,-84.415483,7241
UNITED AVE @ AVONDALE AVE,33.727211,-84.36188,7242
MEMORIAL DR @ N HAIRSTON RD,33.802002,-84.194387,7243
GEORGIA AVE @ HANK AARON DR,33.736903,-84.387763,7244
EAST DEKALB HEALTH CENTER,33.740581,-84.122913,7245
FLOWERS RD S @ BRANDYWINE RD,33.873126,-84.26926,7246
MARIETTA ST @ BAKER ST NW,33.761335,-84.396057,7247
FAIRINGTON RD @ WILLOWICK DR,33.702769,-84.153945,7248
KIPLING ST SE @ 1088,33.701506,-84.351036,7249
CLIFTON SPRINGS HEALTH CENTER,33.692696,-84.262943,7250
CLIFTON SPRINGS RD @ COLONIAL PKY,33.690771,-84.270085,7251
FAIRBURN RD SW @ 3070,33.671535,-84.514315,7252
POLLARD BLVD @ RALPH D ABERNATHY BLVD,33.736248,-84.390893,7253
WINN WAY @ RUFUS EVANS DR,33.791831,-84.280971,7254
REDAN RD @ 5565,33.757113,-84.166637,7255
S STONE MOUNTAIN LITHONIA RD @ SOUTHLAND DR,33.774953,-84.162568,7256
S STONE MOUNTAIN LITHONIA RD @ SOUTHLAND DR,33.775367,-84.162316,7257
N INDIAN CREEK DR @ ROGERS ST,33.804915,-84.239328,7258
MAIN ST @ W CLEVELAND AVE,33.679591,-84.440122,7259
BRYANT DR @ HEADLAND DR,33.690968,-84.471846,7260
SAN GABRIEL AVE @ CATALINA DR,33.748418,-84.26886,7261
WASHINGTON RD @ ARLINGTON RD,33.654937,-84.484187,7262
WASHINGTON RD @ ARLINGTON RD,33.654972,-84.484275,7263
WINTERS CHAPEL RD @ PEACHTREE INDUSTRIAL BLVD,33.931658,-84.265165,7264
MORELAND AVE NE @ 326,33.76344,-84.349285,7265
PANOLA RD @ DIVIDEND DR,33.716303,-84.165644,7266
PANOLA RD @ DIVIDEND DR,33.716195,-84.165503,7267
RAINBOW DR @ SLUMBER TRL,33.707761,-84.228504,7268
DEKALB INDUSTRIAL WAY @ RIMINGTON LN,33.785147,-84.276283,7269
PENELOPE ST NW @ COLLUM ST NW,33.753362,-84.455222,7270
PENELOPE ST NW @ TORRENCE ST NW,33.752665,-84.453959,7271
JOSEPH E BOONE BLVD @ AURORA AVE NW,33.763566,-84.455228,7272
E WESLEY CHAPEL WAY @ 4300,33.711831,-84.215015,7273
E WESLEY CHAPEL WAY @ SNAPFINGER WOODS DR,33.711029,-84.210116,7274
LINECREST RD @ RIDGETOP DR,33.651277,-84.243904,7275
LINECREST RD @ 3800,33.653653,-84.236214,7276
CLEVEMONT RD @ CLEVEMONT CT,33.648661,-84.254025,7277
LINECREST RD @ LINCOLNDALE DR,33.648677,-84.251604,7278
RIVER RD @ RIDGETOP DR,33.656674,-84.241564,7279
NEW SNAPFINGER WOODS DR @ 4325,33.714711,-84.212783,7280
NEW SNAPFINGER WOODS DR @ 4325,33.71489,-84.212757,7281
SNAPFINGER WOODS DR @ E WESLEY CHAPEL WAY,33.711218,-84.210173,7282
WESLEY CHAPEL RD @ E SIDE DR,33.709381,-84.217898,7283
RIVER RD @ BOSENBERRY WAY,33.656312,-84.235907,7284
LAWRENCEVILLE HWY @ LYNBURN DR,33.854356,-84.209535,7285
S HAIRSTON RD @ PINNACLE DR,33.76346,-84.196274,7286
ALPHARETTA ST @ CLARA DR,34.034954,-84.345114,7287
TURNER HILL RD @ STONECREST PKY E,33.695895,-84.088589,7288
TURNER HILL RD @ MALL PKY,33.69244,-84.088632,7289
MALL PKWY @ 8109,33.692593,-84.092323,7290
MARTIN L KING JR DR SW @ ADAMSVILLE PLACE PKWY  SW,33.763349,-84.509221,7291
WINN WAY @ 445,33.786491,-84.279284,7292
BEECHER RD SW @ BEECHER CIR SW,33.729895,-84.46054,7293
PORSCHE AVE @ SOUTH ST,33.65551,-84.403963,7294
PORSCHE AVE @ SOUTH ST,33.655653,-84.404002,7295
S HAIRSTON RD @ PINNACLE DR,33.763398,-84.196524,7296
N HAIRSTON RD @ 452,33.788701,-84.195732,7297
NORTHSIDE DR NW @ TRABERT AVE NW,33.794839,-84.407889,7298
DALE LN SW @ COUNTRY CLUB LN SW,33.694006,-84.495946,7299
MEADOWLANE DR SW @ DALE LN SW,33.694111,-84.497489,7300
N DECATUR RD @ N INDIAN CREEK DR,33.785625,-84.236858,7301
LAKE MIRROR RD @ 271,33.627507,-84.398488,7302
MEMORIAL DR @ 6097,33.803875,-84.19066,7303
HILL ST SE @ ENGLEWOOD AVE SE,33.721995,-84.378569,7304
ABNER TER NW @ MARY GEORGE AVE NW,33.801285,-84.461893,7305
KIPLING ST @ HENRY THOMAS DR,33.703662,-84.355448,7306
W MOUNTAIN ST @ VFW DR,33.806765,-84.175055,7307
W MOUNTAIN ST @ VFW DR,33.80689,-84.175011,7308
N HAIRSTON RD @ KENILWORTH CIR,33.799886,-84.193603,7309
N HAIRSTON RD @ KENILWORTH CIR,33.800558,-84.193885,7310
HAMMOND DR @ 1145,33.918973,-84.348156,7311
RIVER RD @ LINECREST RD,33.655262,-84.23365,7312
FALCON DR @ FRONTAGE RD,33.624732,-84.397818,7313
S STONE MOUNTAIN LITHONIA RD @ CHAPMAN RD,33.732035,-84.113064,7314
MARKET WAY @ HOLCOMB BRIDGE RD,34.020433,-84.321221,7315
LANCASTER DR @ 2839,33.678356,-84.463916,7316
BRANNEN RD SE @ BOULDER RD SE,33.715526,-84.313303,7317
OLD NATIONAL HWY @ DALTON PARK,33.555881,-84.46683,7318
BOULDERVIEW DR @ SAHARA DR,33.7055,-84.311154,7319
ROLLINGWOOD LN @ BOULDERVIEW DR,33.704104,-84.316162,7320
BROWNLEE RD SW @ CEDAR ISLAND DR SW,33.738145,-84.496032,7321
